2026-09-12 11:17:50,301 | INFO | ✅ Registry valid: RESERVED_NOT_YET_RUN
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:23:07,677 | INFO | [27/48] JSWSTEEL: ✅ (22500 rows)
2026-09-12 11:23:07,677 | INFO | [27/48] JSWSTEEL: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:23:09,248 | INFO | [28/48] KOTAKBANK: ✅ (22500 rows)
2026-09-12 11:23:09,248 | INFO | [28/48] KOTAKBANK: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:23:10,868 | INFO | [29/48] LT: ✅ (22500 rows)
2026-09-12 11:23:10,868 | INFO | [29/48] LT: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:23:12,453 | INFO | [30/48] M&M: ✅ (22500 rows)
2026-09-12 11:23:12,453 | INFO | [30/48] M&M: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:23:14,071 | INFO | [31/48] MARUTI: ✅ (22500 rows)
2026-09-12 11:23:14,071 | INFO | [31/48] MARUTI: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:23:15,648 | INFO | [32/48] MAXHEALTH: ✅ (22500 rows)
2026-09-12 11:23:15,648 | INFO | [32/48] MAXHEALTH: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:23:17,211 | INFO | [33/48] NTPC: ✅ (22500 rows)
2026-09-12 11:23:17,211 | INFO | [33/48] NTPC: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:23:18,779 | INFO | [34/48] ONGC: ✅ (22500 rows)
2026-09-12 11:23:18,779 | INFO | [34/48] ONGC: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:23:20,350 | INFO | [35/48] POWERGRID: ✅ (22500 rows)
2026-09-12 11:23:20,350 | INFO | [35/48] POWERGRID: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:23:21,926 | INFO | [36/48] RELIANCE: ✅ (22500 rows)
2026-09-12 11:23:21,926 | INFO | [36/48] RELIANCE: ✅ (22500 rows)
