symbol,entry_time,entry_price,exit_reason,bars_held,gross_r,net_r,mfe_r,mae_r,reached_025r,reached_050r,reached_100r
TCS,2026-03-30T09:17:00+05:30,2359.2,VWAP_Z_TARGET,20,9.991104471409542,9.811104471409543,5.0898079382652135,0.5655342153627743,True,True,True
TCS,2026-03-30T13:55:00+05:30,2351.9,STOP_LOSS,34,-2.0,-2.18,2.788063725840323,1.528073388201006,True,True,True
TCS,2026-04-09T09:16:00+05:30,2533.2,VWAP_Z_TARGET,5,6.010480165387949,5.830480165387949,3.0670762983872657,0.25971210591181176,True,True,True
TCS,2026-04-10T09:16:00+05:30,2537.8,STOP_LOSS,23,-2.0,-2.18,0.9776491411412372,2.227757878994015,True,True,False
TCS,2026-04-13T09:16:00+05:30,2498.9,STOP_LOSS,1,-2.0,-2.18,0.0,1.0876125898499003,False,False,False
TCS,2026-04-20T09:16:00+05:30,2570.0,STOP_LOSS,1,-2.0,-2.18,0.022756867693616713,2.0026043570401337,False,False,False
TCS,2026-04-22T09:16:00+05:30,2566.5,STOP_LOSS,15,-2.0,-2.18,1.1133378301317882,1.0471989491338696,True,True,True
TCS,2026-04-22T11:45:00+05:30,2536.7,STOP_LOSS,10,-2.0,-2.18,0.6716312750389876,1.4308666294306671,True,True,False
TCS,2026-04-22T12:13:00+05:30,2520.0,STOP_LOSS,1,-2.0,-2.18,0.09018109817210578,1.1422939101793685,False,False,False
TCS,2026-04-23T14:45:00+05:30,2520.0,STOP_LOSS,2,-2.0,-2.18,0.6259861450310225,1.1381566273292258,True,True,False
TCS,2026-04-24T09:16:00+05:30,2495.0,STOP_LOSS,8,-2.0,-2.18,1.284499879688145,1.9695664821885153,True,True,True
TCS,2026-04-30T10:52:00+05:30,2458.0,STOP_LOSS,1,-2.0,-2.18,0.5454881500910568,1.0909763001821136,True,True,False
TCS,2026-04-30T11:32:00+05:30,2440.0,TIME_HORIZON,40,12.247519309468643,12.067519309468643,7.307686521316327,0.8165012872979095,True,True,True
TCS,2026-05-04T12:18:00+05:30,2431.1,STOP_LOSS,26,-2.0,-2.18,2.4345827468275565,1.6057886202478224,True,True,True
TCS,2026-05-08T10:22:00+05:30,2381.9,STOP_LOSS,5,-2.0,-2.18,2.4081779110928405,1.0450583387762749,True,True,True
TCS,2026-05-12T09:16:00+05:30,2341.0,STOP_LOSS,3,-2.0,-2.18,0.6818456242289,1.3550602911890486,True,True,False
TCS,2026-05-12T09:34:00+05:30,2306.6,TIME_HORIZON,40,-1.2924557371739536,-1.4724557371739535,0.9693418028804913,0.8770235359394721,True,True,False
TCS,2026-05-13T11:07:00+05:30,2287.0,TIME_HORIZON,40,2.962420016226504,2.782420016226504,3.6029432629783575,0.7606213555176897,True,True,True
TCS,2026-05-13T12:02:00+05:30,2280.1,STOP_LOSS,1,-2.0,-2.18,1.3864435700108493,1.050336037886949,True,True,True
TCS,2026-05-13T12:34:00+05:30,2279.5,STOP_LOSS,4,-2.0,-2.18,1.5110230710651065,1.0338578907288523,True,True,True
TCS,2026-05-14T09:16:00+05:30,2229.4,TIME_HORIZON,40,-0.23001418465170753,-0.4100141846517075,2.2590678849719805,0.27930293850563415,True,True,True
TCS,2026-05-20T13:23:00+05:30,2323.2,TIME_HORIZON,40,5.24946062529991,5.06946062529991,3.368403901234228,0.0,True,True,True
TCS,2026-05-25T09:16:00+05:30,2306.0,STOP_LOSS,1,-2.0,-2.18,0.47428100717243865,1.530634159511159,True,False,False
TCS,2026-05-26T11:31:00+05:30,2286.5,TIME_HORIZON,40,8.18908119179898,8.00908119179898,4.246190247599565,0.0,True,True,True
TCS,2026-05-26T14:02:00+05:30,2279.0,STOP_LOSS,2,-2.0,-2.18,0.19511217290289398,1.1706730374171421,False,False,False
TCS,2026-05-27T14:41:00+05:30,2265.7,VWAP_Z_TARGET,16,10.126521139922465,9.946521139922465,5.182396112784012,0.0,True,True,True
TCS,2026-05-29T15:05:00+05:30,2264.3,STOP_LOSS,3,-2.0,-2.18,0.02810890140410327,1.574098478631253,False,False,False
TCS,2026-06-03T09:16:00+05:30,2351.2,STOP_LOSS,4,-2.0,-2.18,0.5455755651657042,1.375596510460504,True,True,False
TCS,2026-06-05T10:48:00+05:30,2222.5,STOP_LOSS,41,-2.0,-2.18,2.8447220954518775,1.691456381079509,True,True,True
TCS,2026-06-05T12:33:00+05:30,2215.5,STOP_LOSS,2,-2.0,-2.18,0.1810705338744852,1.0864232032467054,False,False,False
TCS,2026-06-08T09:16:00+05:30,2162.0,STOP_LOSS,8,-2.0,-2.18,0.49113430328240204,1.0827278958725255,True,False,False
TCS,2026-06-09T12:50:00+05:30,2140.7,STOP_LOSS,1,-2.0,-2.18,0.0,1.2537912768593302,False,False,False
TCS,2026-06-09T14:05:00+05:30,2135.3,STOP_LOSS,8,-2.0,-2.18,0.7538495362677088,1.0470132448164209,True,True,False
TCS,2026-06-11T09:16:00+05:30,2132.7,STOP_LOSS,1,-2.0,-2.18,0.2536773345262971,1.1838275611227198,True,False,False
TCS,2026-06-18T09:16:00+05:30,2196.2,STOP_LOSS,5,-2.0,-2.18,0.9433423326548105,1.1641245807228353,True,True,False
TCS,2026-06-18T11:27:00+05:30,2187.5,STOP_LOSS,2,-2.0,-2.18,0.0,1.0594244000659587,False,False,False
TCS,2026-06-19T09:16:00+05:30,2073.2,TIME_HORIZON,40,0.5498258553545126,0.36982585535451257,0.34147079437807093,0.3848780987481509,True,False,False
TCS,2026-06-23T09:16:00+05:30,2096.2,STOP_LOSS,15,-2.0,-2.18,0.5654894381679816,1.1111371416633313,True,True,False
TCS,2026-06-30T09:27:00+05:30,2066.2,STOP_LOSS,5,-2.0,-2.18,0.4338213145370369,1.2443821916982414,True,False,False
TCS,2026-07-01T13:43:00+05:30,2003.1,STOP_LOSS,1,-2.0,-2.18,0.0,1.0806317129681982,False,False,False
TCS,2026-07-01T14:05:00+05:30,1997.6,STOP_LOSS,1,-2.0,-2.18,0.12478757747823085,1.1854819860428385,False,False,False
TCS,2026-07-01T14:38:00+05:30,1986.7,STOP_LOSS,1,-2.0,-2.18,0.0,1.2259085837442165,False,False,False
TCS,2026-07-06T09:16:00+05:30,2081.9,STOP_LOSS,1,-2.0,-2.18,0.0,1.2235686776123285,False,False,False
TCS,2026-07-06T09:57:00+05:30,2062.7,STOP_LOSS,8,-2.0,-2.18,0.6814866333000092,1.3926031202215938,True,True,False
TCS,2026-07-08T09:38:00+05:30,2084.0,STOP_LOSS,15,-2.0,-2.18,0.23977941689740703,1.246852967866473,False,False,False
TCS,2026-07-08T13:59:00+05:30,2070.8,STOP_LOSS,7,-2.0,-2.18,0.530898344823023,1.5302364056665525,True,True,False
TCS,2026-07-09T09:17:00+05:30,2027.5,STOP_LOSS,1,-2.0,-2.18,0.08934715748337155,1.1168394685422078,False,False,False
TCS,2026-07-10T15:22:00+05:30,2065.6,VWAP_Z_TARGET,9,23.37889687578945,23.19889687578945,11.689448437894725,0.483035059417132,True,True,True
TCS,2026-07-15T09:16:00+05:30,2153.0,TIME_HORIZON,40,4.489264384721704,4.309264384721704,3.303787642435899,0.6801915734426851,True,True,True
TCS,2026-07-20T11:56:00+05:30,2249.2,STOP_LOSS,5,-2.0,-2.18,1.2471090203565822,1.6808860709152114,True,True,True
TCS,2026-07-20T15:13:00+05:30,2249.3,STOP_LOSS,3,-2.0,-2.18,0.34780953878403936,1.6396735399824163,True,False,False
TCS,2026-07-21T09:49:00+05:30,2235.6,STOP_LOSS,35,-2.0,-2.18,1.9567644219165612,1.32369357953173,True,True,True
TCS,2026-07-22T09:17:00+05:30,2209.0,STOP_LOSS,1,-2.0,-2.18,0.0,1.6495487940011466,False,False,False
TCS,2026-07-22T10:27:00+05:30,2203.9,TIME_HORIZON,40,7.0967938610484556,6.916793861048456,4.981403383235861,0.9894568363962013,True,True,True
TCS,2026-07-23T09:18:00+05:30,2196.7,VWAP_Z_TARGET,32,7.645737656661934,7.4657376566619345,3.9469879461339197,0.7695385303782845,True,True,True
TCS,2026-07-31T09:16:00+05:30,2346.9,TIME_HORIZON,40,1.2692942144471577,1.0892942144471578,0.7921507688703128,0.31037486265680353,True,True,False
TCS,2026-08-05T10:05:00+05:30,2432.7,STOP_LOSS,3,-2.0,-2.18,0.15747660011114123,1.2073206008512074,False,False,False
TCS,2026-08-06T12:28:00+05:30,2391.2,TIME_HORIZON,40,-0.0646708638485026,-0.2446708638485026,1.5197653004412814,0.7113795023341167,True,True,True
TCS,2026-08-06T13:51:00+05:30,2385.1,STOP_LOSS,41,-2.0,-2.18,3.7003604699737527,1.1385724522996161,True,True,True
TCS,2026-08-06T14:59:00+05:30,2375.4,STOP_LOSS,5,-2.0,-2.18,1.2657755747781598,1.6877007663711996,True,True,True
TCS,2026-08-10T15:11:00+05:30,2424.1,VWAP_Z_TARGET,8,17.865250733987597,17.685250733987598,9.231375379267838,0.0,True,True,True
TCS,2026-08-12T09:19:00+05:30,2426.8,VWAP_Z_TARGET,13,2.857042544706091,2.677042544706091,1.4753580353810258,0.0,True,True,True
TCS,2026-08-12T09:48:00+05:30,2428.3,STOP_LOSS,13,-2.0,-2.18,0.3850375523878537,2.271721559088372,True,False,False
TCS,2026-08-12T10:21:00+05:30,2417.0,STOP_LOSS,8,-2.0,-2.18,1.1340814496785454,2.387539894059981,True,True,True
TCS,2026-08-12T10:51:00+05:30,2395.7,STOP_LOSS,2,-2.0,-2.18,0.2644596076946293,2.01650450867106,True,False,False
TCS,2026-08-14T11:00:00+05:30,2336.9,TIME_HORIZON,40,4.131722606484968,3.9517226064849678,2.739007121152865,0.8124173664436651,True,True,True
TCS,2026-08-17T09:21:00+05:30,2339.5,STOP_LOSS,5,-2.0,-2.18,0.05929483772812097,1.1710730451301363,False,False,False
TCS,2026-08-18T09:16:00+05:30,2302.6,STOP_LOSS,1,-2.0,-2.18,0.24040533253916122,2.098082902160106,False,False,False
TCS,2026-08-19T10:04:00+05:30,2269.0,STOP_LOSS,10,-2.0,-2.18,1.2914418139723975,1.1215152595023534,True,True,True
TCS,2026-08-19T11:04:00+05:30,2258.8,VWAP_Z_TARGET,28,25.54693748872205,25.36693748872205,13.27934869463287,0.3161749689198302,True,True,True
TCS,2026-08-21T09:16:00+05:30,2283.1,STOP_LOSS,1,-2.0,-2.18,0.26734339937987195,1.2178977082859332,True,False,False
TECHM,2024-04-16T12:26:00+05:30,1119.9,STOP_LOSS,16,-2.0,-2.18,1.1626705376303021,1.162670537630491,True,True,True
TECHM,2024-04-18T15:02:00+05:30,1102.6,STOP_LOSS,11,-2.0,-2.18,1.0678328029841322,1.384227707572,True,True,True
TECHM,2024-04-23T12:46:00+05:30,1122.2,TIME_HORIZON,40,11.062239345508457,10.882239345508458,5.964932980421334,0.3253599807502052,True,True,True
TECHM,2024-04-25T12:25:00+05:30,1096.0,TIME_HORIZON,40,9.25552066198063,9.07552066198063,5.008870005307188,0.10888847837626744,True,True,True
TECHM,2024-04-30T09:18:00+05:30,1200.5,STOP_LOSS,1,-2.0,-2.18,0.28944137012176163,1.0337191790062243,True,False,False
TECHM,2024-05-30T13:25:00+05:30,1173.0,STOP_LOSS,20,-2.0,-2.18,0.8212290006484989,1.2318435009728004,True,True,False
TECHM,2024-06-04T09:16:00+05:30,1138.2,VWAP_Z_TARGET,39,5.6128949439684135,5.432894943968414,2.8064474719842067,0.9567434563582523,True,True,True
TECHM,2025-02-28T09:20:00+05:30,1478.0,STOP_LOSS,7,-2.0,-2.18,0.4786571131911888,1.3106087623091933,True,False,False
TECHM,2025-03-04T09:18:00+05:30,1391.1,TIME_HORIZON,40,2.7294701994283606,2.5494701994283604,1.6376821196570255,0.22634630922087937,True,True,True
TECHM,2025-03-11T09:16:00+05:30,1397.2,TIME_HORIZON,40,-0.43099789519657516,-0.6109978951965751,3.310847467645981,0.7640417233029427,True,True,True
TECHM,2025-03-19T09:24:00+05:30,1348.5,TIME_HORIZON,40,0.757295872367022,0.5772958723670221,1.532622598838087,0.9015427051988748,True,True,True
TECHM,2025-03-21T09:16:00+05:30,1327.6,VWAP_Z_TARGET,20,8.882748608752525,8.702748608752525,4.460768951993608,0.7176019618424148,True,True,True
TECHM,2025-04-03T09:16:00+05:30,1333.5,STOP_LOSS,30,-2.0,-2.18,1.0823748646337825,1.6891607735951613,True,True,True
TECHM,2025-04-04T09:20:00+05:30,1285.4,TIME_HORIZON,40,-0.7738685593672158,-0.9538685593672158,1.783262332454732,0.7738685593671775,True,True,True
TECHM,2025-04-07T09:16:00+05:30,1193.7,STOP_LOSS,1,-2.0,-2.18,0.0,1.4052780868223127,False,False,False
TECHM,2025-04-16T09:16:00+05:30,1232.5,VWAP_Z_TARGET,12,5.213147606791653,5.033147606791653,2.829994415115491,0.14894707447973893,True,True,True
TECHM,2025-04-25T09:16:00+05:30,1338.9,VWAP_Z_TARGET,6,4.346428617340809,4.166428617340809,2.246405464143758,0.16327257759441413,True,True,True
TECHM,2025-09-05T10:11:00+05:30,1454.0,STOP_LOSS,1,-2.0,-2.18,0.0,3.2814855232748315,False,False,False
TECHM,2025-09-22T09:16:00+05:30,1428.0,TIME_HORIZON,40,2.3894680204584335,2.2094680204584334,1.3051384732206939,0.26418210787246926,True,True,True
TECHM,2025-09-25T14:12:00+05:30,1401.8,TIME_HORIZON,40,9.488930972399402,9.308930972399402,7.195772654069654,0.31629769907987215,True,True,True
TECHM,2025-09-29T11:41:00+05:30,1363.2,STOP_LOSS,8,-2.0,-2.18,0.8661697487918352,1.6168501977447327,True,True,False
TECHM,2025-10-03T12:22:00+05:30,1365.5,TIME_HORIZON,40,4.025575880135866,3.845575880135866,3.4504936115450904,0.6709293133560503,True,True,True
TECHM,2025-10-10T12:34:00+05:30,1415.7,TIME_HORIZON,40,5.89499607541033,5.714996075410331,3.525438829412071,0.8669111875603582,True,True,True
TECHM,2025-10-15T09:16:00+05:30,1405.6,TIME_HORIZON,40,3.3836459110154724,3.2036459110154722,3.240000565736501,0.2713300966380006,True,True,True
TECHM,2025-10-31T09:16:00+05:30,1388.8,VWAP_Z_TARGET,10,11.064150131021666,10.884150131021666,5.865907181532948,0.715354534333289,True,True,True
TECHM,2025-11-04T10:20:00+05:30,1378.6,STOP_LOSS,24,-2.0,-2.18,2.259642946549156,1.2167308173724398,True,True,True
TECHM,2025-11-04T11:12:00+05:30,1374.4,TIME_HORIZON,40,2.176417617534179,1.9964176175341792,2.584495920821799,0.8161566065755491,True,True,True
TECHM,2025-11-07T09:22:00+05:30,1361.2,STOP_LOSS,13,-2.0,-2.18,0.07588837356263213,1.1838586275770544,False,False,False
TECHM,2025-12-24T09:16:00+05:30,1583.6,STOP_LOSS,1,-2.0,-2.18,0.04709607264576703,1.4599782520167435,False,False,False
TECHM,2026-01-05T09:33:00+05:30,1549.1,STOP_LOSS,5,-2.0,-2.18,0.05073851372574327,1.369939870594722,False,False,False
TECHM,2026-01-08T10:23:00+05:30,1557.6,STOP_LOSS,3,-2.0,-2.18,0.33974031726258036,1.3589612690501498,True,False,False
TECHM,2026-01-21T10:55:00+05:30,1622.0,STOP_LOSS,2,-2.0,-2.18,0.7563364687311743,1.7351248400303352,True,True,False
TECHM,2026-01-29T09:57:00+05:30,1693.2,TIME_HORIZON,40,9.70654895129757,9.52654895129757,6.678437526320059,0.16592391369743142,True,True,True
TECHM,2026-02-04T09:16:00+05:30,1574.2,TIME_HORIZON,40,1.6609145400451462,1.4809145400451462,1.077349971921172,0.0822975672995358,True,True,True
TECHM,2026-02-06T09:21:00+05:30,1580.4,STOP_LOSS,10,-2.0,-2.18,0.41018540149346766,1.2159067258556826,True,False,False
TECHM,2026-02-12T09:16:00+05:30,1554.2,STOP_LOSS,3,-2.0,-2.18,0.04598120184584507,2.574947303368212,False,False,False
TECHM,2026-02-18T09:16:00+05:30,1464.2,STOP_LOSS,28,-2.0,-2.18,1.6995141905172542,1.182995171830655,True,True,True
TECHM,2026-02-24T09:17:00+05:30,1377.3,STOP_LOSS,6,-2.0,-2.18,0.7171513311454699,1.329718093165551,True,True,False
TECHM,2026-03-09T09:16:00+05:30,1274.5,TIME_HORIZON,40,1.418931837633995,1.238931837633995,2.1541965171352526,0.3998807906059323,True,True,True
TECHM,2026-04-09T09:16:00+05:30,1401.2,STOP_LOSS,1,-2.0,-2.18,0.5285276244904822,1.3741718236752858,True,True,False
TECHM,2026-04-09T09:45:00+05:30,1401.3,STOP_LOSS,3,-2.0,-2.18,0.4716895264255254,1.0159466723011505,True,False,False
TECHM,2026-04-13T09:23:00+05:30,1383.4,TIME_HORIZON,40,0.9109152896377669,0.7309152896377669,0.8374543791831062,0.9256074717287525,True,True,False
TECHM,2026-04-22T09:17:00+05:30,1407.9,TIME_HORIZON,40,1.832781218347662,1.652781218347662,2.086962555198813,0.6287643595791393,True,True,True
TECHM,2026-05-12T09:16:00+05:30,1386.2,STOP_LOSS,18,-2.0,-2.18,0.7726322590361872,1.0744417352222315,True,True,False
TECHM,2026-05-14T09:16:00+05:30,1313.9,TIME_HORIZON,40,-1.5142618565132067,-1.6942618565132066,3.397382370382115,0.9706806772520329,True,True,True
TECHM,2026-06-03T09:17:00+05:30,1503.9,STOP_LOSS,2,-2.0,-2.18,0.09291244788563258,1.2078618225134172,False,False,False
TECHM,2026-06-11T09:16:00+05:30,1426.0,STOP_LOSS,1,-2.0,-2.18,0.13286738110743732,2.1037335342014094,False,False,False
TECHM,2026-06-18T09:16:00+05:30,1406.7,STOP_LOSS,1,-2.0,-2.18,0.07176001322737201,1.411280260138552,False,False,False
TECHM,2026-06-19T09:16:00+05:30,1323.9,TIME_HORIZON,40,1.3557001160754416,1.1757001160754417,0.7776350919620594,0.3096776914893169,True,True,False
TECHM,2026-07-09T09:17:00+05:30,1408.7,STOP_LOSS,3,-2.0,-2.18,0.19823553949772865,1.4619871037958545,False,False,False
TECHM,2026-07-15T09:16:00+05:30,1459.3,TIME_HORIZON,40,5.3104447209451004,5.130444720945101,3.622153046656226,0.2148734858185675,True,True,True
TECHM,2026-07-22T09:17:00+05:30,1556.1,TIME_HORIZON,40,1.694885437498165,1.514885437498165,1.714145499287899,0.8667027805388166,True,True,True
TECHM,2026-07-31T09:16:00+05:30,1618.0,TIME_HORIZON,40,5.384383782113285,5.204383782113285,3.315384458430864,0.06647387385324648,True,True,True
TITAN,2023-07-17T15:23:00+05:30,3023.6,STOP_LOSS,8,-2.0,-2.18,3.542653160737052,9.447075095298839,True,True,True
TITAN,2023-07-20T10:01:00+05:30,2967.65,TIME_HORIZON,40,4.208853769483625,4.028853769483625,3.660359528247671,0.3693940808323562,True,True,True
TITAN,2023-07-21T14:52:00+05:30,2975.5,STOP_LOSS,1,-2.0,-2.18,0.8370634232616158,1.452551234483458,True,True,False
TITAN,2023-07-27T11:46:00+05:30,2985.25,TIME_HORIZON,40,6.723460604982578,6.543460604982578,3.6866559079365935,0.39990843747106536,True,True,True
TITAN,2023-07-28T09:45:00+05:30,2978.4,STOP_LOSS,27,-2.0,-2.18,1.5289122613818937,1.093855926842337,True,True,True
TITAN,2023-08-02T09:41:00+05:30,2976.85,TIME_HORIZON,40,4.6816034674167,4.5016034674167,4.567418016991902,0.6394385223788039,True,True,True
TITAN,2023-08-03T09:33:00+05:30,2933.75,STOP_LOSS,18,-2.0,-2.18,0.28408041143868556,1.2768975194563945,True,False,False
TITAN,2023-08-16T09:16:00+05:30,2980.3,TIME_HORIZON,40,4.566119773343885,4.386119773343886,3.6989109791817145,0.39820811976837334,True,True,True
TITAN,2025-02-24T09:16:00+05:30,3162.0,VWAP_Z_TARGET,16,4.277064576592554,4.097064576592555,2.1504793960521114,0.7048793575948695,True,True,True
TITAN,2025-02-25T09:16:00+05:30,3149.5,VWAP_Z_TARGET,19,8.530775174783177,8.350775174783177,4.461047568464595,0.0978299905365035,True,True,True
TITAN,2025-03-04T09:16:00+05:30,3044.05,STOP_LOSS,1,-2.0,-2.18,0.1005692303472757,1.1188326876138353,False,False,False
TITAN,2025-03-12T10:51:00+05:30,3024.9,TIME_HORIZON,40,3.2159297542835503,3.03592975428355,2.7849288593796517,0.9448865772894843,True,True,True
TITAN,2025-03-25T10:58:00+05:30,3057.05,TIME_HORIZON,40,1.6817143235325822,1.5017143235325823,5.465571551480892,0.5465571551481657,True,True,True
TITAN,2025-04-07T09:16:00+05:30,2970.95,TIME_HORIZON,40,1.6848038940253691,1.5048038940253692,1.288031096486869,0.6928719001791327,True,True,True
TITAN,2025-09-25T09:16:00+05:30,3398.0,STOP_LOSS,1,-2.0,-2.18,0.3479185034690541,1.2922687271706432,True,False,False
TITAN,2025-10-09T09:19:00+05:30,3529.3,TIME_HORIZON,40,6.736067370135602,6.556067370135603,5.07554843703235,0.4542929156603223,True,True,True
TITAN,2025-12-08T13:57:00+05:30,3774.8,STOP_LOSS,21,-2.0,-2.18,1.9327433057663914,1.1952491496187732,True,True,True
TITAN,2025-12-16T09:16:00+05:30,3837.6,STOP_LOSS,1,-2.0,-2.18,0.0,1.2445853568645717,False,False,False
TITAN,2026-01-29T09:17:00+05:30,3932.4,STOP_LOSS,1,-2.0,-2.18,0.0661866207181536,1.704305483493029,False,False,False
TITAN,2026-02-01T10:54:00+05:30,3916.4,STOP_LOSS,9,-2.0,-2.18,0.8157985917394563,2.3237899279853327,True,True,False
TITAN,2026-02-19T13:01:00+05:30,4221.3,STOP_LOSS,4,-2.0,-2.18,0.10682177929873118,1.196403928145867,False,False,False
TITAN,2026-03-12T09:23:00+05:30,4036.8,TIME_HORIZON,40,2.348319941917363,2.1683199419173627,1.4545563819338956,0.13143581764462983,True,True,True
TITAN,2026-03-30T09:17:00+05:30,3918.4,VWAP_Z_TARGET,29,9.265208498724139,9.085208498724139,4.632604249362069,0.24441961070254897,True,True,True
TITAN,2026-04-02T09:16:00+05:30,3982.3,STOP_LOSS,4,-2.0,-2.18,0.3831005096500048,1.1270928037529822,True,False,False
TITAN,2026-04-17T10:38:00+05:30,4385.3,STOP_LOSS,2,-2.0,-2.18,0.3458959870601857,1.0232756283864173,True,False,False
TITAN,2026-05-07T10:36:00+05:30,4268.4,TIME_HORIZON,40,1.213573537873375,1.033573537873375,1.1352784709137047,0.7242293693759257,True,True,True
TITAN,2026-05-08T13:53:00+05:30,4242.9,STOP_LOSS,1,-2.0,-2.18,1.1750985466989687,2.0391415957423282,True,True,True
TITAN,2026-05-18T09:16:00+05:30,4100.6,STOP_LOSS,1,-2.0,-2.18,0.0,1.1664781153897383,False,False,False
TITAN,2026-06-09T09:41:00+05:30,4147.1,STOP_LOSS,2,-2.0,-2.18,0.1677950415895757,1.4786938040086783,False,False,False
TITAN,2026-06-11T09:17:00+05:30,3977.6,STOP_LOSS,1,-2.0,-2.18,0.10926166185057738,1.2439019964525302,False,False,False
TITAN,2026-06-23T12:01:00+05:30,4333.5,STOP_LOSS,1,-2.0,-2.18,0.0,2.294647326582708,False,False,False
TITAN,2026-06-25T10:25:00+05:30,4226.6,TIME_HORIZON,40,3.6005693679008934,3.4205693679008933,4.28639210464392,0.20574682102303293,True,True,True
TITAN,2026-07-03T14:53:00+05:30,4455.0,VWAP_Z_TARGET,39,5.9217392377622025,5.741739237762203,2.9608696188811012,0.7402174047202753,True,True,True
TITAN,2026-07-13T09:16:00+05:30,4531.0,VWAP_Z_TARGET,39,7.7576585491992365,7.577658549199237,4.675374572062021,0.5454603667405848,True,True,True
TRENT,2023-07-05T09:25:00+05:30,1148.9,TIME_HORIZON,40,-0.7302674520311889,-0.9102674520311889,1.5579038976665032,0.5355294648228829,True,True,True
TRENT,2023-07-07T12:38:00+05:30,1146.2,STOP_LOSS,1,-2.0,-2.18,0.256887334528964,2.363363477666539,True,False,False
TRENT,2023-07-10T12:35:00+05:30,1125.8,STOP_LOSS,7,-2.0,-2.18,0.6230995958390726,1.4538990569576262,True,True,False
TRENT,2023-07-12T11:38:00+05:30,1114.0,TIME_HORIZON,40,10.88612823198048,10.70612823198048,5.843289418636584,0.24013518158776992,True,True,True
TRENT,2023-07-13T14:44:00+05:30,1108.3,STOP_LOSS,2,-2.0,-2.18,0.678233709120053,1.6277609018880346,True,True,False
TRENT,2023-07-28T09:17:00+05:30,1129.1,VWAP_Z_TARGET,35,7.397381115285218,7.217381115285218,3.950057877093979,0.0,True,True,True
TRENT,2023-07-28T11:35:00+05:30,1131.2,STOP_LOSS,3,-2.0,-2.18,0.0,1.2220870277524407,False,False,False
TRENT,2023-08-01T09:47:00+05:30,1157.1,TIME_HORIZON,40,-0.13501510037294692,-0.3150151003729469,3.915437910819145,0.5400604014922482,True,True,True
TRENT,2025-01-21T09:17:00+05:30,4016.0,STOP_LOSS,22,-2.0,-2.18,2.9365931483537686,1.134015797923371,True,True,True
TRENT,2025-01-21T10:06:00+05:30,3948.6,STOP_LOSS,8,-2.0,-2.18,0.78243226453106,1.2639290427039813,True,True,False
TRENT,2025-02-04T09:35:00+05:30,3954.3,STOP_LOSS,4,-2.0,-2.18,0.33553654640503555,1.1175531747200351,True,False,False
TRENT,2025-02-06T14:12:00+05:30,3675.5,STOP_LOSS,2,-2.0,-2.18,0.4434424348126578,1.2471818479106203,True,False,False
TRENT,2025-02-24T09:17:00+05:30,3307.3,TIME_HORIZON,40,1.3802276954898964,1.2002276954898965,1.2198982157108118,0.9131809500464045,True,True,True
TRENT,2025-02-28T09:16:00+05:30,3154.1,TIME_HORIZON,40,1.6417557456335834,1.4617557456335835,3.107124510331363,0.37312630582581724,True,True,True
TRENT,2025-03-10T09:18:00+05:30,3285.7,STOP_LOSS,34,-2.0,-2.18,2.498584865328596,1.1268127824030922,True,True,True
TRENT,2025-03-21T11:31:00+05:30,3448.1,STOP_LOSS,13,-2.0,-2.18,2.3824523917042293,1.0087861478386968,True,True,True
TRENT,2025-04-07T09:16:00+05:30,3337.7,STOP_LOSS,7,-2.0,-2.18,0.0,1.7072804530756753,False,False,False
TRENT,2025-06-03T15:21:00+05:30,3717.7,STOP_LOSS,2,-2.0,-2.18,0.0947249615187854,1.1682745253975875,False,False,False
TRENT,2025-06-04T09:35:00+05:30,3700.3,STOP_LOSS,4,-2.0,-2.18,0.4162790933918285,1.1386457554542633,True,False,False
TRENT,2025-06-10T11:34:00+05:30,3890.0,TIME_HORIZON,40,-0.8629474318768637,-1.0429474318768637,2.8702381973293756,0.43147371593843187,True,True,True
TRENT,2025-06-26T12:50:00+05:30,4023.3,STOP_LOSS,7,-2.0,-2.18,1.1491608019280997,1.0513598826151551,True,True,True
TRENT,2025-07-04T09:16:00+05:30,3828.0,TIME_HORIZON,40,0.3044256661257533,0.12442566612575329,0.36404235907537763,0.7610641653143831,True,False,False
TRENT,2025-07-08T10:16:00+05:30,3614.0,STOP_LOSS,1,-2.0,-2.18,0.18395658909012763,1.4164657359939492,False,False,False
TRENT,2025-07-24T09:23:00+05:30,3520.0,STOP_LOSS,23,-2.0,-2.18,0.22483789259814607,1.0531880232229212,False,False,False
TRENT,2025-08-20T09:26:00+05:30,3634.0,TIME_HORIZON,40,0.8669132636537209,0.686913263653721,1.55810086575611,0.7029026462057543,True,True,True
TRENT,2025-09-08T13:43:00+05:30,3600.7,STOP_LOSS,4,-2.0,-2.18,0.4407819465002086,1.1867206251927032,True,False,False
TRENT,2025-10-06T15:21:00+05:30,3174.7,STOP_LOSS,2,-2.0,-2.18,0.0,1.0686464370978552,False,False,False
TRENT,2025-10-13T09:17:00+05:30,3093.3,TIME_HORIZON,40,2.4521233042834054,2.2721233042834053,2.530861208549471,0.40493779336795627,True,True,True
TRENT,2025-10-31T10:09:00+05:30,3140.0,STOP_LOSS,1,-2.0,-2.18,0.8702775831157792,1.0791442030635345,True,True,False
TRENT,2025-11-10T09:16:00+05:30,2950.4,STOP_LOSS,3,-2.0,-2.18,0.5601143893032725,1.0174229729749589,True,True,False
