finalist,trade_id,symbol,exit_reason,net_pnl,entry_hour_ist,hold_minutes,range_atr,volume_ratio,signed_move5_atr,signed_vwap_gap_atr
1,95_ETERNAL_exit,ETERNAL,STOP_HIT,-22.24432565947601,10,2.0,1.8556701030927918,4.50015704678322,2.886597938144278,7.170833024876977
1,7_ETERNAL_exit,ETERNAL,STOP_HIT,-22.583091985070833,9,2.0,1.0884353741496353,0.4798470277381403,7.619047619047603,0.7152877916165421
1,14_ETERNAL_exit,ETERNAL,STOP_HIT,-21.36095052866628,9,6.0,0.9032258064515999,0.8644235085435416,0.12903225806450902,-0.273520044076005
1,54_ETERNAL_exit,ETERNAL,TARGET_HIT,41.89841891987514,9,39.0,1.0404624277456775,0.6235485947243836,-0.4624277456647492,-0.8578699894557462
1,115_ETERNAL_exit,ETERNAL,TIME_EXIT,2.7857412500002843,10,60.0,1.3636363636363489,2.2109319620955468,1.590909090909063,2.0369335106116284
1,152_ETERNAL_exit,ETERNAL,TARGET_HIT,42.12292065311672,11,36.0,0.6451612903225422,0.6398645946471615,-0.3225806451612711,3.005278932808191
1,182_ETERNAL_exit,ETERNAL,STOP_HIT,-24.309983520622385,11,29.0,1.9230769230769587,3.121431769923009,1.9230769230769587,9.778881166558888
1,220_ETERNAL_exit,ETERNAL,TARGET_HIT,55.58133144520467,12,36.0,1.1594202898550785,2.16575448203952,-1.1594202898550785,4.113091416730187
1,238_ETERNAL_exit,ETERNAL,STOP_HIT,-29.55898181823033,12,17.0,3.4375000000000253,10.063647899100951,5.312500000000031,11.786275012402983
1,254_ETERNAL_exit,ETERNAL,TARGET_HIT,38.50960952015595,13,8.0,0.2985074626865507,0.4067951359501752,-0.8955223880596521,5.066350718960059
1,260_ETERNAL_exit,ETERNAL,STOP_HIT,-20.332313406879646,13,5.0,1.8181818181817713,3.931919569104705,4.155844155844101,9.063679540920699
1,294_ETERNAL_exit,ETERNAL,STOP_HIT,-21.71746551161949,13,32.0,0.54054054054058,0.4010817879419976,-0.8108108108108316,7.441199141724801
1,329_ETERNAL_exit,ETERNAL,STOP_HIT,-19.01071770646799,14,37.0,1.1214953271027792,1.003624806254414,1.4953271028037411,-3.603887934996745
